Entry;name;Number
4539;Greater Kraul Bat;9
4540;Scarlet Monk;10
4541;Blood of Agamaggan;9
4542;High Inquisitor Fairbanks;10
4543;Bloodmage Thalnos;10
4544;Krueg Skullsplitter;11
4545;Nag'zehn;6
4546;Bor'zehn;6
4547;Tarkreu Shadowstalker;6
4548;Steelsnap;9
4549;William Montague;1
4550;Ophelia Montague;1
4551;Michael Garrett;2
4552;Eunice Burch;6
4553;Ronald Burch;6
4554;Tawny Grisette;5
4555;Eleanor Rusk;5
4556;Gordon Wendham;2
4557;Louis Warren;5
4558;Lauren Newcomb;5
4559;Timothy Weldon;5
4560;Walter Ellingson;5
4561;Daniel Bartlett;6
4562;Thomas Mordan;5
4563;Kaal Soulreaper;1
4564;Luther Pickman;1
4565;Richard Kerwin;1
4566;Kaelystia Hatebringer;1
4567;Pierce Shackleton;1
4568;Anastasia Hartwell;1
4569;Charles Seaton;5
4570;Sydney Upton;5
4571;Morley Bates;5
4572;Silas Zimmer;5
4573;Armand Cromwell;6
4574;Lizbeth Cromwell;6
4575;Hannah Akeley;5
4576;Josef Gregorian;6
4577;Millie Gregorian;6
4578;Josephine Lister;6
4579;[UNUSED] Alexander Lister;6
4580;Lucille Castleton;5
4581;Salazar Bloch;5
4582;Carolyn Ward;1
4583;Miles Dexter;1
4584;Gregory Charles;1
4585;Ezekiel Graves;6
4586;Graham Van Talen;6
4587;Elizabeth Van Talen;6
4588;Arthur Moore;6
4589;Joseph Moore;6
4590;Jonathan Chambers;5
4591;Mary Edras;6
4592;Nathaniel Steenwick;5
4593;Christoph Walker;1
4594;Angela Curthas;1
4595;Baltus Fowler;1
4596;James Van Brunt;6
4597;Samuel Van Brunt;6
4598;Brom Killian;6
4599;Sarah Killian;6
4600;Geoffrey Hartwell;5
4601;Francis Eliot;5
4602;Benijah Fenner;5
4603;Nicholas Atwood;5
4604;Abigail Sawyer;5
4605;Basil Frye;6
4606;Aelthalyste;1
4607;Father Lankester;1
4608;Father Lazarus;1
4609;Doctor Marsh;6
4610;Algernon;6
4611;Doctor Herbert Halsey;6
4612;Boyle;5
4613;Christopher Drakul;10
4614;Martha Alliestar;6
4615;Katrina Alliestar;6
4616;Lavinia Crowe;6
4617;Thaddeus Webb;6
4618;Martek the Exiled;11
4619;Geltharis;5
4620;Fobeed;6
4621;Rebald Yorglun;11
4623;Quilguard Champion;9
4624;Booty Bay Bruiser;12
4625;Death's Head Ward Keeper;9
4626;CHOW Guard;14
4627;Arugal's Voidwalker;8
4629;Trackmaster Zherin;5
4630;Pozzik;5
4631;Wharfmaster Lozgil;11
4632;Kolkar Centaur;10
4633;Kolkar Scout;10
4634;Kolkar Mauler;10
4635;Kolkar Windchaser;10
4636;Kolkar Battle Lord;10
4637;Kolkar Destroyer;10
4638;Magram Scout;10
4639;Magram Outrunner;10
4640;Magram Wrangler;10
4641;Magram Windchaser;10
4642;Magram Stormer;10
4643;Magram Pack Runner;10
4644;Magram Marauder;10
4645;Magram Mauler;10
4646;Gelkis Outrunner;10
4647;Gelkis Scout;10
4648;Gelkis Stamper;10
4649;Gelkis Windchaser;10
4651;Gelkis Earthcaller;10
4652;Gelkis Mauler;10
4653;Gelkis Marauder;10
4654;Maraudine Scout;10
4655;Maraudine Wrangler;10
4656;Maraudine Mauler;10
4657;Maraudine Windchaser;10
4658;Maraudine Stormer;10
4659;Maraudine Marauder;10
4660;Maraudine Bonepaw;18
4661;Gelkis Rumbler;10
4662;Magram Bonepaw;10
4663;Burning Blade Augur;10
4664;Burning Blade Reaver;10
4665;Burning Blade Adept;10
4666;Burning Blade Felsworn;10
4667;Burning Blade Shadowmage;10
4668;Burning Blade Summoner;10
4669;Burning Blade Conjuror;10
4670;Hatefury Rogue;10
4671;Hatefury Trickster;10
4672;Hatefury Felsworn;10
4673;Hatefury Betrayer;10
4674;Hatefury Shadowstalker;10
4675;Hatefury Hellcaller;10
4676;Lesser Infernal;10
4677;Doomwarder;10
4678;Mana Eater;10
4679;Nether Maiden;10
4680;Doomwarder Captain;10
4681;Mage Hunter;10
4682;Nether Sister;10
4683;Doomwarder Lord;10
4684;Nether Sorceress;10
4685;Ley Hunter;10
4686;Deepstrider Giant;10
4687;Deepstrider Searcher;10
4688;Bonepaw Hyena;10
4689;Starving Bonepaw;10
4690;Rabid Bonepaw;10
4691;Murderous Bonepaw;10
4692;Dread Swoop;10
4693;Dread Flyer;10
4694;Dread Ripper;10
4695;Carrion Horror;10
4696;Scorpashi Snapper;10
4697;Scorpashi Lasher;10
4699;Scorpashi Venomlash;10
4700;Aged Kodo;10
4701;Dying Kodo;10
4702;Ancient Kodo;10
4703;Raging Kodo;10
4704;Maraudine Pack Runner;10
4705;Burning Blade Invoker;10
4706;Razzeric;11
4707;Zuzubee;6
4708;Shreev;11
4709;Zamek;11
4710;Riding Ram (Gray);11
4711;Slitherblade Naga;18
4712;Slitherblade Sorceress;18
4713;Slitherblade Warrior;18
4714;Slitherblade Myrmidon;18
4715;Slitherblade Razortail;18
4716;Slitherblade Tidehunter;10
4717;Slitherblade Tide Priestess;10
4718;Slitherblade Oracle;10
4719;Slitherblade Sea Witch;10
4720;Rizzle Brassbolts;11
4721;Zangen Stonehoof;5
4722;Rau Cliffrunner;5
4723;Foreman Cozzle;10
4724;Sandstrider;5
4725;Crazed Sandstrider;10
4726;Raging Thunder Lizard;10
4727;Elder Thunder Lizard;10
4728;Gritjaw Basilisk;10
4729;Hulking Gritjaw Basilisk;10
4730;Lelanai;11
4731;Zachariah Post;11
4732;Randal Hunter;11
4752;Kildar;11
4753;Jartsam;11
4772;Ultham Ironhorn;11
4773;Velma Warnam;11
4775;Felicia Doan;6
4777;Riding Ram (White);11
4778;Riding Ram (Blue);11
4779;Riding Ram (Brown);11
4780;Riding Ram (Black);11
4781;Snufflenose Gopher;9
4782;Truk Wildbeard;11
4783;Dawnwatcher Selgorm;11
4784;Argent Guard Manados;10
4785;Illusionary Nightmare;5
4786;Dawnwatcher Shaedlass;11
4787;Argent Guard Thaelrid;11
4788;Fallenroot Satyr;3
4789;Fallenroot Rogue;19
4791;Nazeer Bloodpike;10
4792;"""Swamp Eye"" Jarl";10
4794;Morgan Stern;10
4795;Force of Nature;11
4798;Fallenroot Shadowstalker;10
4799;Fallenroot Hellcaller;10
4802;Blackfathom Tide Priestess;3
4803;Blackfathom Oracle;10
4805;Blackfathom Sea Witch;10
4807;Blackfathom Myrmidon;10
4809;Twilight Acolyte;10
4810;Twilight Reaver;10
4811;Twilight Aquamancer;10
4812;Twilight Loreseeker;10
4813;Twilight Shadowmage;10
4814;Twilight Elementalist;10
4815;Murkshallow Snapclaw;10
4816;Murkshallow Shellhide;3
4818;Blindlight Murloc;10
4819;Blindlight Muckdweller;10
4820;Blindlight Oracle;10
4821;Skittering Crustacean;10
4822;Snapping Crustacean;10
4823;Barbed Crustacean;10
4824;Aku'mai Fisher;10
4825;Aku'mai Snapjaw;10
4827;Deep Pool Threshfin;10
4829;Aku'mai;10
4830;Old Serra'kis;10
4831;Lady Sarevess;10
4832;Twilight Lord Kelris;10
4834;Theramore Infiltrator;10
4841;Deadmire;10
4842;Earthcaller Halmgar;9
4844;Shadowforge Surveyor;10
4845;Shadowforge Ruffian;10
4846;Shadowforge Digger;10
4847;Shadowforge Relic Hunter;11
4848;Shadowforge Darkcaster;11
4849;Shadowforge Archaeologist;11
4850;Stonevault Cave Lurker;11
4851;Stonevault Rockchewer;11
4852;Stonevault Oracle;11
4853;Stonevault Geomancer;11
4854;Grimlok;11
4855;Stonevault Brawler;11
4856;Stonevault Cave Hunter;10
4857;Stone Keeper;11
4860;Stone Steward;11
4861;Shrike Bat;11
4862;Rabid Shrike Bat;10
4863;Jadespine Basilisk;11
4872;Obsidian Golem;6
4875;Turhaw;5
4876;Jawn Highmesa;5
4877;Jandia;6
4878;Montarr;5
4879;Ogg'marr;10
4880;"""Stinky"" Ignatz";10
4881;Varng;11
4882;[UNUSED] Om'kan;11
4883;Krak;10
4884;Zulrg;10
4885;Gregor MacVince;11
4886;Hans Weston;10
4887;Ghamoo-ra;10
4888;Marie Holdston;10
4889;Torq Ironblast;10
4890;Piter Verance;10
4891;Dwane Wertle;10
4892;Jensen Farran;10
4893;Bartender Lillian;10
4894;Craig Nollward;10
4895;Smiling Jim;10
4896;Charity Mipsy;10
4897;Helenia Olden;10
4898;Brant Jasperbloom;10
4899;Uma Bartulm;10
4900;Alchemist Narett;10
4901;Sara Pierce;10
4902;Mikal Pierce;10
4921;Guard Byron;10
4922;Guard Edward;10
4923;Guard Jarad;10
4924;Combat Master Criton;10
4926;Krog;10
4941;Caz Twosprocket;10
4942;Test Petition Giver;1
4943;Mosarn;10
4944;Captain Garran Vimes;10
4945;Goblin Drag Car;5
4946;Gnome Drag Car;5
4947;Theramore Lieutenant;10
4948;Adjutant Tesoran;10
4949;Thrall;1
4950;Spot;10
4951;Theramore Practicing Guard;12
4952;Theramore Combat Dummy;12
4953;Moccasin;10
4954;Uttnar;6
4955;Theramore Archery Target 1;10
4957;Theramore Combat Dummy 4;10
4958;Haunting Spirit;8
4959;Jorgen;10
4960;Bishop DeLavey;10
4961;Dashel Stonefist;10
4962;"Tapoke ""Slim"" Jahn";10
4963;Mikhail;3
4964;Commander Samaul;10
4965;Pained;10
4966;Private Hendel;10
4967;Archmage Tervosh;10
4968;Lady Jaina Proudmoore;10
4969;Old Town Thug;10
4970;Defias Agent;3
4971;Slim's Friend;10
4972;Kagoro;10
4973;Guard Lasiter;10
4974;Aldwin Laughlin;10
4975;Theramore Archery Target 2;10
4976;Elise Laughlin;10
4977;Murkshallow Softshell;10
4978;Aku'mai Servant;10
4979;Theramore Guard;13
4980;Paval Reethe;10
4981;Ben Trias;3
4982;Thomas;10
4983;Ogron;10
4984;Argos Nightwhisper;19
4985;World Druid Trainer;1
4986;World Hunter Trainer;1
4987;World Mage Trainer;1
4988;World Paladin Trainer;1
4989;World Priest Trainer;1
4990;World Rogue Trainer;1
4991;World Shaman Trainer;1
4992;World Warrior Trainer;1
4993;World Warlock Trainer;1
4994;World Wolf Trainer;1
4995;Stockade Guard;1
4996;Injured Stockade Guard;1
4997;World Fishing Trainer;6
4998;World Herbalism Trainer;6
4999;World Mining Trainer;6
5000;World Hunter Beast Trainer;1
5001;World Bird Trainer;1
5002;World Boar Trainer;1
5003;World Cat Trainer;1
5004;World Crawler Trainer;1
5005;World Crocodile Trainer;1
5006;World Demon Trainer;1
5007;World Felhunter Trainer;1
5008;World Gorilla Trainer;1
5009;World Horse Trainer;11
5010;World Imp Trainer;1
5011;World Raptor Trainer;10
5012;World Scorpid Trainer;1
5013;World Spider Trainer;1
5014;World Succubus Trainer;1
5015;World Tallstrider Trainer;11
5016;World Voidwalker Trainer;1
5017;World Turtle Trainer;1
5018;World Portal: Darnassus Trainer;2
5019;World Portal: Ironforge Trainer;2
5020;World Portal: Orgrimmar Trainer;2
5021;World Portal: Stormwind Trainer;2
5022;World Portal: Thunder Bluff Trainer;2
5023;World Portal: Undercity Trainer;2
5024;World First Aid Trainer;6
5026;World Horse Riding Trainer;11
5027;World Lockpicking Trainer;1
5028;World Ram Riding Trainer;11
5029;World Survival Trainer;6
5030;World Tiger Riding Trainer;11
5031;World Wolf Riding Trainer;11
5032;World Alchemy Trainer;6
5033;World Blacksmith Trainer;6
5034;World Brewing Trainer;6
5035;World Cartography Trainer;6
5036;World Cooking Trainer;6
5037;World Engineering Trainer;6
5038;World Enchanting Trainer;6
5039;World Tracking Trainer;6
5040;World Leatherworking Trainer;6
5041;World Tailoring Trainer;6
5042;Nurse Lillian;5
5043;Defias Rioter;7
5044;Theramore Skirmisher;10
5045;Private Hallan;10
5046;Lieutenant Caldwell;10
5047;Ellaercia;10
5048;Deviate Adder;4
5049;Lyesa Steelbrow;10
5050;[UNUSED] Rallus;10
5051;[UNUSED] Frewa;10
5052;Edward Remington;10
5053;Deviate Crocolisk;4
5054;Krumn;10
5055;Deviate Lasher;4
5056;Deviate Dreadfang;4
5057;Theramore Deserter;10
5058;Wolfguard Worg;8
5059;Galthogran the Callous;10
5060;World Banker;11
5061;World Guild Tabbard Vendor;10
5062;World Reagent Vendor;1
5063;Pat's Test Kobold;14
5064;World Trade Supplies;6
5081;Connor Rivers;10
5082;Vincent Hyal;10
5083;Clerk Lendry;10
5084;Ironforge Zinn;10
5085;Sentry Point Guard;10
5086;Sentry Point Captain;10
5087;Do'gol;10
5088;Falgran Hastil;10
5089;Balos Jacken;10
5090;Combat Master Szigeti;10
5091;Guard Kahil;10
5092;Guard Lana;10
5093;Guard Narrisha;10
5094;Guard Tark;10
5095;Captain Andrews;10
5096;Captain Thomas;10
5097;Lupine Delusion;8
5098;[UNUSED] Guffren Boulderbeard;11
5099;Soleil Stonemantle;1
5100;Fillius Fizzlespinner;6
5101;Bryllia Ironbrand;5
5102;Dolman Steelfury;5
5103;Grenil Steelfury;5
5104;Laene Thundershot;10
5105;Gilbin;5
5106;Bromiir Ormsen;5
5107;Mangorn Flinthammer;5
5108;Raena Flinthammer;5
5109;Myra Tyrngaarde;5
5110;Barim Jurgenstaad;5
5111;Innkeeper Firebrew;10
5112;Gwenna Firebrew;5
5113;Kelv Sternhammer;1
5114;Bilban Tosslespanner;1
5115;Daera Brightspear;1
5116;Olmin Burningbeard;1
5117;Regnus Thundergranite;1
5118;Brogun Stoneshield;24
5119;Hegnar Swiftaxe;5
5120;Brenwyn Wintersteel;5
5121;Kelomir Ironhand;5
5122;Skolmin Goldfury;5
5123;Bretta Goldfury;5
5124;Sognar Cliffbeard;5
5125;Dolkin Craghelm;5
5126;Olthran Craghelm;5
5127;Fimble Finespindle;6
5128;Bombus Finespindle;6
5129;Lissyphus Finespindle;5
5130;Jondor Steelbrow;10
5131;[UNUSED] Kiren Tyrngaarde;5
5132;Pithwick;5
5133;Harick Boulderdrum;5
5134;Jonivera Farmountain;23
5135;Svalbrad Farmountain;23
5137;Reyna Stonebranch;6
5138;Gwina Stonebranch;6
5139;Kurdrum Barleybeard;23
5140;Edris Barleybeard;5
5141;Theodrus Frostbeard;1
5142;Braenna Flintcrag;1
5143;Toldren Deepiron;1
5144;Bink;1
5145;Juli Stormkettle;1
5146;Nittlebur Sparkfizzle;1
5147;Valgar Highforge;1
5148;Beldruk Doombrow;1
5149;Brandur Ironhammer;1
5150;Nissa Firestone;6
5151;Ginny Longberry;5
5152;Bingus;5
5153;Jormund Stonebrow;6
5154;Poranna Snowbraid;6
5155;Ingrys Stonebrow;5
5156;Maeva Snowbraid;5
5157;Gimble Thistlefuzz;6
5158;Tilli Thistlefuzz;6
5159;Daryl Riknussun;6
5160;Emrul Riknussun;6
5161;Grimnur Stonebrand;6
5162;Tansy Puddlefizz;6
5163;Burbik Gearspanner;10
5164;Grumnus Steelshaper;11
5165;Hulfdan Blackbeard;1
5166;Ormyr Flinteye;1
5167;Fenthwick;1
5169;Tynnus Venomsprout;5
5170;Hjoldir Stoneblade;5
5171;Thistleheart;1
5172;Briarthorn;1
5173;Alexander Calder;1
5174;Springspindle Fizzlegear;6
5175;Gearcutter Cogspinner;6
5177;Tally Berryfizz;6
5178;Soolie Berryfizz;6
5184;Theramore Sentry;10
5185;Hammerhead Shark;5
5186;Basking Shark;14
5187;Southsea Cannon;2
5188;Garyl;10
5189;Thrumn;10
5190;Merill Pleasance;10
5191;Shalumon;10
5192;[UNUSED] Nils Stonebrow;10
5193;Rebecca Laughlin;10
5194;Black Riding Wolf;11
5195;Brown Riding Wolf;11
5196;Gray Riding Wolf;11
5197;Red Riding Wolf;11
5198;Arctic Riding Wolf;11
5199;Medic Tamberlyn;10
5200;Medic Helaina;10
5201;Pat's Test Human;1
5202;Archery Target;10
5204;Apothecary Zinge;1
5224;Murk Slitherer;11
5225;Murk Spitter;11
5226;Murk Worm;12
5228;Saturated Ooze;12
5229;Gordunni Ogre;11
5231;Gordunni Enforcer;11
5232;Gordunni Brute;11
5234;Gordunni Mauler;11
5235;Fungal Ooze;11
5236;Gordunni Shaman;11
5237;Gordunni Ogre Mage;11
5238;Gordunni Battlemaster;11
5239;Gordunni Mage-Lord;11
5240;Gordunni Warlock;11
5241;Gordunni Warlord;11
5243;Cursed Atal'ai;11
5244;Zukk'ash Stinger;11
5245;Zukk'ash Wasp;11
5246;Zukk'ash Worker;11
5247;Zukk'ash Tunneler;11
5249;Woodpaw Mongrel;11
5251;Woodpaw Trapper;11
5253;Woodpaw Brute;11
5254;Woodpaw Mystic;11
5255;Woodpaw Reaver;11
5256;Atal'ai Warrior;12
5258;Woodpaw Alpha;11
5259;Atal'ai Witch Doctor;12
5260;Groddoc Ape;11
5261;Enthralled Atal'ai;11
5262;Groddoc Thunderer;12
5263;Mummified Atal'ai;11
5264;Groddoc Chestpounder;11
5267;Unliving Atal'ai;12
5268;Ironfur Bear;11
5269;Atal'ai Priest;11
5270;Atal'ai Corpse Eater;12
5271;Atal'ai Deathwalker;12
5272;Grizzled Ironfur Bear;11
5273;Atal'ai High Priest;12
5274;Ironfur Patriarch;12
5276;Sprite Dragon;12
5277;Nightmare Scalebane;12
5278;Sprite Darter;11
5280;Nightmare Wyrmkin;12
5283;Nightmare Wanderer;12
5286;Longtooth Runner;11
5287;Longtooth Howler;11
5288;Rabid Longtooth;11
5291;Hakkari Frostwing;12
5292;Feral Scar Yeti;11
5293;Hulking Feral Scar;11
5295;Enraged Feral Scar;11
5296;Rage Scar Yeti;11
5297;Elder Rage Scar;12
5299;Ferocious Rage Scar;11
5300;Frayfeather Hippogryph;11
5304;Frayfeather Stagwing;11
5305;Frayfeather Skystormer;11
5306;Frayfeather Patriarch;11
5307;Vale Screecher;11
5308;Rogue Vale Screecher;11
5312;Lethlas;14
5314;Phantim;14
5315;Jademir Dragonspawn;14
5317;Jademir Oracle;14
5319;Jademir Tree Warder;14
5320;Jademir Boughguard;14
5326;Coast Crawl Clacker;12
5327;Coast Crawl Snapclaw;11
5328;Coast Crawl Deepseer;11
5331;Hatecrest Warrior;11
5332;Hatecrest Wave Rider;11
5333;Hatecrest Serpent Guard;11
5334;Hatecrest Myrmidon;11
5335;Hatecrest Screamer;11
5336;Hatecrest Sorceress;11
5337;Hatecrest Siren;11
5343;Lady Szallah;11
5345;Diamond Head;11
5346;Bloodroar the Stalker;11
5347;Antilus the Soarer;14
5348;Dreamwatcher Forktongue;13
5349;Arash-ethis;11
5350;Qirot;11
5352;Old Grizzlegut;11
5353;Itharius;20
5354;Gnarl Leafbrother;11
5355;Blink (Reuse);14
5356;Snarler;11
5357;Land Walker;12
5358;Cliff Giant;12
5359;Shore Strider;12
5360;Deep Strider;23
5361;Wave Strider;23
5362;Northspring Harpy;12
5363;Northspring Roguefeather;12
5364;Northspring Slayer;12
5366;Northspring Windcaller;12
5367;Scillia Daggerquil;6
5384;Brohann Caskbelly;10
5385;Watcher Mahar Ba;12
5386;Acolyte Dellis;12
5387;High Explorer Magellas;11
5388;Ingo Woolybush;10
5389;Prospector Gunstan;11
5390;Sage Palerunner;11
5391;Galen Goodward;10
5392;Yarr Hammerstone;6
5393;Quartermaster Lungertz;12
5394;Neeka Bloodscar;10
5395;Felgur Twocuts;10
5396;Captain Pentigast;10
5397;Uthek the Wise;10
5398;Warug;10
5399;Veyzhak the Cannibal;12
5400;Zekkis;12
5401;Kazkaz the Unholy;12
5402;Khan Hratha;10
5403;White Stallion;1
5404;Black Stallion;3
5405;Pinto;10
5406;Palomino;1
5407;Nightmare;1
5409;Harvester Swarm;3
5411;Krinkle Goodsteel;12
5412;Gurda Wildmane;10
5413;Furen Longbeard;1
5414;Apothecary Faustin;10
5415;Centaur Outrunner;6
5416;Infiltrator Marksen;10
5418;Deathstalker Zraedus;10
5419;Glasshide Basilisk;11
5420;Glasshide Gazer;11
5421;Glasshide Petrifier;12
5422;Scorpid Hunter;11
5423;Scorpid Tail Lasher;11
5424;Scorpid Dunestalker;11
5425;Starving Blisterpaw;11
5426;Blisterpaw Hyena;11
5427;Rabid Blisterpaw;11
5428;Roc;11
5429;Fire Roc;11
5430;Searing Roc;12
5431;Surf Glider;12
5432;Giant Surf Glider;11
5433;Tamed Bear;12
5434;Coral Shark;11
5435;Sand Shark;1
5436;Tamed Bird;12
5437;Tamed Boar;12
5438;Tamed Cat;12
5439;Tamed Crawler;12
5440;Tamed Crocolisk;12
5441;Hazzali Wasp;11
5442;Tamed Gorilla;12
5443;Tamed Zhevra;12
5444;Tamed Raptor;12
5445;Tamed Scorpid;12
5446;Tamed Spider;12
5447;Tamed Tallstrider;12
5448;Tamed Turtle;12
5449;Tamed Wolf;12
5450;Hazzali Stinger;12
5451;Hazzali Swarmer;12
5452;Hazzali Worker;12
5453;Hazzali Tunneler;12
5454;Hazzali Sandreaver;12
5455;Centipaar Wasp;11
5456;Centipaar Stinger;12
5457;Centipaar Swarmer;12
5458;Centipaar Worker;12
5459;Centipaar Tunneler;11
5460;Centipaar Sandreaver;12
5461;Sea Elemental;13
5462;Sea Spray;13
5464;Watchmaster Sorigal;12
5465;Land Rager;13
5466;Coast Strider;11
5467;Deep Dweller;11
5468;Wandering Dune Smasher;11
5469;Dune Smasher;11
5470;Raging Dune Smasher;11
5471;Dunemaul Ogre;11
5472;Dunemaul Enforcer;11
5473;Dunemaul Ogre Mage;11
5474;Dunemaul Brute;11
5475;Dunemaul Warlock;11
5476;Watcher Biggs;12
5477;Noboru the Cudgel;10
5479;Wu Shen;1
5480;Ilsa Corbin;1
5481;Thistleshrub Dew Collector;11
5482;Stephen Ryback;6
5483;Erika Tate;6
5484;Brother Benjamin;1
5485;Thistleshrub Rootshaper;12
5489;Brother Joshua;1
5490;Gnarled Thistleshrub;12
5491;Arthur the Faithful;18
5492;Katherine the Pure;1
5493;Arnold Leland;6
5494;Catherine Leland;6
5495;Ursula Deline;1
5496;Sandahl;1
5497;Jennea Cannon;1
5498;Elsharin;1
5499;Lilyssia Nightbreeze;6
5500;Tel'Athir;6
5501;Kaerbrus;13
5502;Shylamiir;6
5503;Eldraeith;6
5504;Sheldras Moontree;19
5505;Theridran;1
5506;Maldryn;1
5507;Celmoridan;11
5508;Strumner Flintheel;12
5509;Kathrum Axehand;5
5510;Thulman Flintcrag;5
5511;Therum Deepforge;6
5512;Kaita Deepforge;6
5513;Gelman Stonehand;6
5514;Brooke Stonebraid;6
5515;Einris Brightspear;1
5516;Ulfir Ironbeard;1
5517;Thorfin Stoneshield;1
5518;Lilliam Sparkspindle;6
5519;Billibub Cogspinner;6
5520;Spackle Thornberry;1
5521;Glenrunner;1
5522;Ironclaw;1
5523;War Party Kodo;5
5524;Caravan Watcher;10
5525;Caravan Packhorse;5
5526;Caravan Merchant;10
5542;Stormwind Traveling Merchant;10
5543;Clarice Foster;2
5544;[UNUSED] Yuriv Adhem;2
5546;Grunt Zuul;10
5547;Grunt Tharlak;10
5548;[PH] Mine Boss;2
5549;[PH] Mine Guard;2
5550;[PH] PVP Peasent;2
5551;[PH] Caravan Guard;12
5552;[PH] PVP Peon;2
5553;[PH] Caravan Scout;12
5554;[PH] PVP Wildlife;2
5555;[PH] Ogre Caravan Packhorse;12
5556;[PH] Alliance Commander;2
5557;[PH] Horde Commander;2
5558;[PH] Alliance Guard;2
5559;[PH] Horde Guard;2
5560;[PH] Alliance Raider;2
5561;[PH] Horde Raider;2
5562;[PH] Alliance Archer;2
5563;[PH] Horde Archer;2
5564;Simon Tanner;6
5565;Jillian Tanner;6
5566;Tannysa;6
5567;Sellandus;6
5568;Captured Leper Gnome;1
5569;Fizzlebang Booms;10
5570;Bruuk Barleybeard;1
5587;[PH] Alliance Mine Boss;2
5588;[PH] Alliance Mine Guard;2
5589;[PH] Horde Mine Boss;2
5590;[PH] Horde Mine Guard;2
5591;Dar;11
5592;Tok'Kar;11
5593;Katar;11
5594;Alchemist Pestlezugg;11
5595;Ironforge Guard;12
5596;Twain Test Prop;1
5597;Grunt Komak;6
5598;Atal'ai Exile;12
5599;Kon Yelloweyes;3
5600;Khan Dez'hepah;10
5601;Khan Jehn;10
5602;Khan Shaka;10
5603;Grunt Mojka;6
5604;[UNUSED] [PH] Orcish Barfly;1
5605;Tisa Martine;5
5606;Goma;1
5607;Roger;2
5608;Jamin;2
5609;Zazo;2
5610;Kozish;1
5611;Barkeep Morag;1
5612;Gimrizz Shadowcog;1
5613;Doyo'da;20
5614;Sarok;3
5615;Wastewander Rogue;11
5616;Wastewander Thief;11
5617;Wastewander Shadow Mage;11
5618;Wastewander Bandit;11
5620;Bartender Wental;2
5621;Timmy;1
5622;Ongeku;10
5623;Wastewander Assassin;11
5624;Undercity Guardian;12
5625;Theramore Transport;12
5626;Joey;1
5627;Johnny;1
5628;Lieutenant Beech;2
5629;Theramore Commando;2
5630;Theramore Mage;2
5631;Theramore Medic;2
5632;Theramore Incursion Master Control Program;10
5633;Lieutenant Baxter;2
5634;Rhapsody Shindigger;11
5635;Falstad Wildhammer;20
5636;Gryphon Master Talonaxe;11
5637;Roetten Stonehammer;10
5638;Kreldig Ungor;10
5639;Craven Drok;10
5640;Keldran;10
5641;Takata Steelblade;10
5642;Vahlarriel Demonslayer;10
5643;Tyranis Malem;10
5644;Dalinda Malem;10
5645;Sandfury Hideskinner;11
5646;Sandfury Axe Thrower;11
5647;Sandfury Firecaller;11
5648;Sandfury Shadowcaster;15
5649;Sandfury Blood Drinker;15
5650;Sandfury Witch Doctor;15
5651;Patrick Garrett;11
5652;Practice Dummy;3
5653;Tyler;2
5654;Edward;2
5655;Robert Gossom;2
5656;Richard Van Brunt;2
5657;Marla Fowler;2
5658;Chloe Curthas;2
5659;Andrew Hartwell;2
5660;Riley Walker;2
5661;Brother Malach;2
