ObjectList;name;Patch
184618;Cooking Fire;3
31;Old Lion Statue;2
47;Wanted: Lieutenant Fangore;2
60;Wanted: Gath'Ilzogg;2
76;An Empty Jar;2
96;Redridge;2
99;Redridge;2
113;Duskwood;2
114;Lakeshire;2
115;Elwynn;2
116;Stonewatch Keep;2
117;Lakeshire;2
118;Stonewatch Keep;2
254;Wanted: Chok'Sul;2
256;WANTED;2
269;Guarded Thunder Ale Barrel;2
270;Unguarded Thunder Ale Barrel;2
1571;Dusty Spellbooks;2
1599;Shallow Grave;2
1627;Dalaran Crate;2
1801;Campfire;2
1802;Campfire;2
1803;Campfire;2
1804;Campfire;2
1805;Campfire;2
1806;Campfire;2
1807;Campfire;2
1808;Campfire;2
1809;Campfire;2
1810;Campfire;2
1811;Campfire;2
1812;Campfire;2
1813;Campfire;2
1814;Campfire;2
1815;Campfire;2
1816;Campfire;2
1817;Campfire;2
1818;Campfire;2
1819;Campfire;2
1820;Campfire;2
1821;Campfire;2
2014;Anvil;2
2015;Forge;2
2062;Campfire;2
2334;campfire;2
2335;Bonfire;2
2336;Campfire;2
2489;Chair;2
3642;Kolkars' Booty;2
3660;Armor Crate;2
3685;Silithid Mound;2
3767;Drizzlik's Emporium;2
3768;Fragile - Do Not Drop;2
3801;Cozy Fire;2
3802;Cozy Fire;2
3815;Warm Fire;2
3816;Warm Fire;2
3817;Blazing Fire;2
3818;Blazing Fire;2
3819;Blazing Fire;2
3972;WANTED;2
4072;Main Control Valve;2
4100;Stonetalon Mountains;2
4103;Stonetalon Mountains;2
4141;Control Console;2
6906;Red Raptor Nest;2
6907;Blue Raptor Nest;2
6908;Yellow Raptor Nest;2
10076;Scrying Bowl;2
11713;Death Cap;2
11714;Scaber Stalk;2
12654;Mathystra Relic;2
12666;Twilight Tome;2
13360;Mathystra Relic;2
13872;Mathystra Relic;2
17182;Buzzbox 827;2
17183;Buzzbox 411;2
17184;Buzzbox 323;2
17185;Buzzbox 525;2
19018;Giant Clam;2
19541;Deepmoss Eggs;2
19542;Deepmoss Eggs;2
19543;Deepmoss Eggs trap;2
19544;Jin'Zil's Smoke;2
19558;Windshear Crag;2
19559;Sun Rock Retreat;2
19560;Stonetalon Peak;2
19561;Greatwood Vale;2
19562;The Barrens;2
19563;Windshear Crag;2
19564;Greatwood Vale;2
19565;Sun Rock Retreat;2
19566;Desolace;2
19567;Stonetalon Peak;2
19568;The Barrens;2
19569;End of Venture Co. Lands;2
19570;DANGER!;2
19571;KEEP OUT!;2
19572;Desolace;2
19573;Stonetalon Peak;2
19574;Windshear Crag;2
19575;Greatwood Vale;2
19576;The Barrens;2
19577;The Charred Vale;2
19578;Windshear Crag;2
19579;Desolace;2
19580;Greatwood Vale;2
19581;Stonetalon Peak;2
19582;Goblin Shredder Suit;2
19583;Sun Rock Retreat;2
19594;Venture Co. Copter Pad;2
21147;Feast Fruit;2
22540;Wooden Chair;2
22541;Wooden Chair;2
22543;Wooden Chair;2
22544;Wooden Chair;2
22659;High Back Chair;2
22660;High Back Chair;2
22661;High Back Chair;2
22662;High Back Chair;2
22665;Wooden Chair;2
22666;Wooden Chair;2
22667;Wooden Chair;2
22668;Wooden Chair;2
22831;Cozy Fire;2
22832;Cozy Fire;2
22833;Cozy Fire;2
22834;Cozy Fire;2
22835;Cozy Fire;2
22836;Cozy Fire;2
22854;Wooden Chair;2
22855;Wooden Chair;2
22856;Wooden Chair;2
22858;Wooden Chair;2
22860;High Back Chair;2
22864;Wooden Chair;2
22865;Wooden Chair;2
22879;High Back Chair;2
22880;High Back Chair;2
24776;Yuriv's Tombstone;2
50830;Stone Anvil;2
50831;Forge;2
58597;Bat Handler;2
61934;Brazier of the Dormant Flame;2
61935;Regulator Valve;2
61936;Fuel Control Valve;2
92424;Campfire;2
92426;Pickled Sludge;2
92427;Smoked Meat Rack;2
92458;Campfire;2
92703;Bench;2
103774;Standard Issue Tools;2
103815;Ambermill Strongbox;2
104564;Bingles's Toolbucket;2
104569;Bingles's Toolbucket;2
104574;Bingles's Toolbucket;2
104575;Bingles's Blastencapper;2
111148;Night Elven Bear Trap;2
112200;Chair;2
112201;Chair;2
112204;Chair;2
112205;Chair;2
112214;Chair;2
112215;Chair;2
112231;Chair;2
112232;Chair;2
112234;Chair;2
112235;Chair;2
112236;Chair;2
112237;Chair;2
112238;Chair;2
112239;Chair;2
112241;Chair;2
112888;Dusty Shelf;2
113791;Brazier of Everfount;2
123462;The Jewel of the Southsea;2
141076;Sun Rock Retreat;2
141871;Campfire;2
142342;Campfire;2
147537;Fresh Zhevra Carcass;2
147557;Stolen Silver;2
149048;Wooden Bench;2
149424;Wooden Chair;2
152093;Talon Den;2
152608;Kolkar's Booty;2
152618;Kolkar's Booty;2
154357;Glinting Mud;2
157968;Campfire;2
160468;Bench;2
160469;Bench;2
160470;Cauldron;2
161752;Tool Bucket;2
162024;Samophlange;2
164690;Krom'zar's Banner;2
175207;Beached Sea Creature;2
175226;Beached Sea Creature;2
175227;Beached Sea Creature;2
175230;Beached Sea Creature;2
175233;Beached Sea Creature;2
175320;WANTED: Murkdeep!;2
175524;Mysterious Red Crystal;2
175544;Ball and chain;2
176113;Brazier;2
176189;Skeletal Sea Turtle;2
176191;Beached Sea Turtle;2
176196;Beached Sea Turtle;2
176197;Beached Sea Turtle;2
176198;Beached Sea Turtle;2
176506;Campfire;2
176507;Campfire;2
176508;Anvil;2
176509;Forge;2
176787;Bonfire;2
176794;Windshear Crag;2
176795;Stonetalon Peak;2
176796;Desolace;2
176797;The Charred Vale;2
176798;Sun Rock Retreat;2
176799;Sun Rock Retreat;2
176800;Windshear Crag;2
176801;Stonetalon Peak;2
177288;Campfire;2
177785;Bauble Container;2
177790;Strange Lockbox;2
177792;Strange Lockbox;2
177794;Strange Lockbox;2
177844;Strange Lockbox;2
177927;Tammra Gaea Sapling;2
178244;Practice Lockbox;2
178245;Practice Lockbox;2
178246;Practice Lockbox;2
178572;Cauldron;2
178573;Cauldron;2
179486;Battered Footlocker;2
179487;Waterlogged Footlocker;2
179488;Battered Footlocker;2
179778;Chair;2
179779;Bench;2
179780;Bench;2
179781;Bench;2
