ItemList;name;Patch
16500;Legionnaire's Leather Girdle;22
16501;Champion's Dragonhide Spaulders;22
16502;Legionnaire's Dragonhide Trousers;22
16503;Champion's Dragonhide Helm;22
16504;Legionnaire's Dragonhide Breastplate;22
16505;Legionnaire's Leather Hauberk;22
16506;Champion's Leather Headguard;22
16507;Champion's Leather Mantle;22
16508;Legionnaire's Leather Leggings;22
16509;Blood Guard's Plate Boots;22
16510;Blood Guard's Plate Gloves;22
16511;Legionnaire's Plate Cinch;22
16512;Legionnaire's Plate Bracers;22
16513;Legionnaire's Plate Armor;22
16514;Champion's Plate Headguard;22
16515;Legionnaire's Plate Legguards;22
16516;Champion's Plate Pauldrons;22
16517;Legionnaire's Chain Bracers;22
16518;Blood Guard's Mail Walkers;22
16519;Blood Guard's Mail Grips;22
16520;Legionnaire's Mail Cinch;22
16521;Champion's Mail Helm;22
16522;Legionnaire's Mail Chestpiece;22
16523;Legionnaire's Mail Leggings;22
16524;Champion's Mail Shoulders;22
16525;Legionnaire's Chain Breastplate;22
16526;Champion's Chain Headguard;22
16527;Legionnaire's Chain Leggings;22
16528;Champion's Chain Pauldrons;22
16529;Legionnaire's Chain Girdle;22
16530;Blood Guard's Chain Gauntlets;22
16531;Blood Guard's Chain Boots;22
16532;First Sergeant's Mail Wristguards;22
16533;Warlord's Silk Cowl;22
16534;General's Silk Trousers;22
16535;Warlord's Silk Raiment;22
16536;Warlord's Silk Amice;22
16537;General's Silk Sash;22
16538;General's Silk Cuffs;22
16539;General's Silk Boots;22
16540;General's Silk Handguards;22
16541;Warlord's Plate Armor;22
16542;Warlord's Plate Headpiece;22
16543;General's Plate Leggings;22
16544;Warlord's Plate Shoulders;22
16545;General's Plate Boots;22
16546;General's Plate Armguards;22
16547;General's Plate Girdle;22
16548;General's Plate Gauntlets;22
16549;Warlord's Dragonhide Hauberk;22
16550;Warlord's Dragonhide Helmet;22
16551;Warlord's Dragonhide Epaulets;22
16552;General's Dragonhide Leggings;22
16553;General's Dragonhide Bracers;22
16554;General's Dragonhide Boots;22
16555;General's Dragonhide Gloves;22
16556;General's Dragonhide Belt;22
16557;General's Leather Girdle;22
16558;General's Leather Treads;22
16559;General's Leather Armsplints;22
16560;General's Leather Mitts;22
16561;Warlord's Leather Helm;22
16562;Warlord's Leather Spaulders;22
16563;Warlord's Leather Breastplate;22
16564;General's Leather Legguards;22
16565;Warlord's Chain Chestpiece;22
16566;Warlord's Chain Helmet;22
16567;General's Chain Legguards;22
16568;Warlord's Chain Shoulders;22
16569;General's Chain Boots;22
16570;General's Chain Wristguards;22
16571;General's Chain Gloves;22
16572;General's Chain Girdle;22
16573;General's Mail Boots;22
16574;General's Mail Gauntlets;22
16575;General's Mail Waistband;22
16576;General's Mail Bracers;22
16577;Warlord's Mail Armor;22
16578;Warlord's Mail Helm;22
16579;General's Mail Leggings;22
16580;Warlord's Mail Spaulders;22
17020;Arcane Powder;22
17562;Knight-Lieutenant's Dreadweave Boots;22
17563;Knight-Captain's Dreadweave Bracers;22
17564;Knight-Lieutenant's Dreadweave Gloves;22
17565;Knight-Captain's Dreadweave Belt;22
17566;Lieutenant Commander's Headguard;22
17567;Knight-Captain's Dreadweave Leggings;22
17568;Knight-Captain's Dreadweave Robe;22
17569;Lieutenant Commander's Dreadweave Mantle;22
17570;Champion's Dreadweave Hood;22
17571;Legionnaire's Dreadweave Leggings;22
17572;Legionnaire's Dreadweave Robe;22
17573;Champion's Dreadweave Shoulders;22
17574;Legionnaire's Dreadweave Belt;22
17575;Legionnaire's Dreadweave Bracers;22
17576;Blood Guard's Dreadweave Boots;22
17577;Blood Guard's Dreadweave Gloves;22
17578;Field Marshal's Coronal;22
17579;Marshal's Dreadweave Leggings;22
17580;Field Marshal's Dreadweave Shoulders;22
17581;Field Marshal's Dreadweave Robe;22
17582;Marshal's Dreadweave Cuffs;22
17583;Marshal's Dreadweave Boots;22
17584;Marshal's Dreadweave Gloves;22
17585;Marshal's Dreadweave Sash;22
17586;General's Dreadweave Boots;22
17587;General's Dreadweave Bracers;22
17588;General's Dreadweave Gloves;22
17589;General's Dreadweave Belt;22
17590;Warlord's Dreadweave Mantle;22
17591;Warlord's Dreadweave Hood;22
17592;Warlord's Dreadweave Robe;22
17593;General's Dreadweave Pants;22
17594;Knight-Lieutenant's Satin Boots;22
17595;Knight-Captain's Satin Cuffs;22
17596;Knight-Lieutenant's Satin Gloves;22
17597;Knight-Captain's Satin Cord;22
17598;Lieutenant Commander's Diadem;22
17599;Knight-Captain's Satin Leggings;22
17600;Knight-Captain's Satin Robes;22
17601;Lieutenant Commander's Satin Amice;22
17602;Field Marshal's Headdress;22
17603;Marshal's Satin Pants;22
17604;Field Marshal's Satin Mantle;22
17605;Field Marshal's Satin Vestments;22
17606;Marshal's Satin Bracers;22
17607;Marshal's Satin Sandals;22
17608;Marshal's Satin Gloves;22
17609;Marshal's Satin Sash;22
17610;Champion's Satin Cowl;22
17611;Legionnaire's Satin Trousers;22
17612;Legionnaire's Satin Vestments;22
17613;Champion's Satin Shoulderpads;22
17614;Legionnaire's Satin Sash;22
17615;Legionnaire's Satin Cuffs;22
17616;Blood Guard's Satin Boots;22
17617;Blood Guard's Satin Gloves;22
17618;General's Satin Boots;22
17619;General's Satin Bracers;22
17620;General's Satin Gloves;22
17621;General's Satin Cinch;22
17622;Warlord's Satin Mantle;22
17623;Warlord's Satin Cowl;22
17624;Warlord's Satin Robes;22
17625;General's Satin Leggings;22
18168;Force Reactive Disk;22
18241;Black War Steed Bridle;22
18242;Reins of the Black War Tiger;22
18243;Black Battlestrider;22
18244;Black War Ram;22
18245;Horn of the Black War Wolf;22
18246;Whistle of the Black War Raptor;22
18247;Black War Kodo;22
18248;Red Skeletal Warhorse;22
18251;Core Armor Kit;22
18252;Pattern: Core Armor Kit;22
18253;Major Rejuvenation Potion;22
18257;Recipe: Major Rejuvenation Potion;22
18259;Formula: Enchant Weapon - Spell Power;22
18260;Formula: Enchant Weapon - Healing Power;22
18262;Elemental Sharpening Stone;22
18263;Flarecore Wraps;22
18264;Plans: Elemental Sharpening Stone;22
18265;Pattern: Flarecore Wraps;22
18282;Core Marksman Rifle;22
18283;Biznicks 247x128 Accurascope;22
18290;Schematic: Biznicks 247x128 Accurascope;22
18291;Schematic: Force Reactive Disk;22
18292;Schematic: Core Marksman Rifle;22
18427;Sergeant's Cloak;22
18428;Senior Sergeant's Insignia;22
18429;First Sergeant's Plate Bracers;22
18430;First Sergeant's Plate Bracers;22
18432;First Sergeant's Mail Wristguards;22
18434;First Sergeant's Dragonhide Armguards;22
18435;First Sergeant's Leather Armguards;22
18436;First Sergeant's Dragonhide Armguards;22
18437;First Sergeant's Silk Cuffs;22
18438;Sergeant's Mark;22
18439;Corporal's Cloak;22
18440;Sergeant's Cape;22
18441;Sergeant's Cape;22
18442;Master Sergeant's Insignia;22
18443;Master Sergeant's Insignia;22
18444;Master Sergeant's Insignia;22
18445;Sergeant Major's Plate Wristguards;22
18447;Sergeant Major's Plate Wristguards;22
18448;Sergeant Major's Chain Armguards;22
18449;Sergeant Major's Chain Armguards;22
18452;Sergeant Major's Leather Armsplints;22
18453;Sergeant Major's Leather Armsplints;22
18454;Sergeant Major's Dragonhide Armsplints;22
18455;Sergeant Major's Dragonhide Armsplints;22
18456;Sergeant Major's Silk Cuffs;22
18457;Sergeant Major's Silk Cuffs;22
18461;Sergeant's Cloak;22
18541;Puissant Cape;22
18543;Ring of Entropy;22
18544;Doomhide Gauntlets;22
18545;Leggings of Arcane Supremacy;22
18546;Infernal Headcage;22
18547;Unmelting Ice Girdle;22
18587;Goblin Jumper Cables XL;22
18588;Ez-Thro Dynamite II;22
18590;Raging Beast's Blood;22
18591;Case of Blood;22
18594;Powerful Seaforium Charge;22
18601;Glowing Crystal Prison;22
18602;Tome of Sacrifice;22
18603;Satyr Blood;22
18604;Tears of the Hederine;22
18605;Imprisoned Doomguard;22
18606;Alliance Battle Standard;22
18607;Horde Battle Standard;22
18608;Benediction;22
18609;Anathema;22
18610;Keen Machete;22
18611;Gnarlpine Leggings;22
18612;Bloody Chain Boots;22
18622;Flawless Fel Essence (Jaedenar);22
18623;Flawless Fel Essence (Dark Portal);22
18624;Flawless Fel Essence (Azshara);22
18625;Kroshius' Infernal Core;22
18626;Fel Fire;22
18627;Gong of Dethmoora;22
18629;Black Lodestone;22
18630;Doomsday Flare;22
18631;Truesilver Transformer;22
18632;Moonbrook Riot Taffy;22
18633;Styleen's Sour Suckerpop;22
18634;Gyrofreeze Ice Reflector;22
18635;Bellara's Nutterbar;22
18636;Ruined Jumper Cables XL;22
18637;Major Recombobulator;22
18638;Hyper-Radiant Flame Reflector;22
18639;Ultra-Flash Shadow Reflector;22
18641;Dense Dynamite;22
18645;Alarm-O-Bot;22
18646;The Eye of Divinity;22
18647;Schematic: Red Firework;22
18648;Schematic: Green Firework;22
18649;Schematic: Blue Firework;22
18650;Schematic: EZ-Thro Dynamite II;22
18651;Schematic: Truesilver Transformer;22
18652;Schematic: Gyrofreeze Ice Reflector;22
18653;Schematic: Goblin Jumper Cables XL;22
18654;Schematic: Gnomish Alarm-O-Bot;22
18655;Schematic: Major Recombobulator;22
18656;Schematic: Powerful Seaforium Charge;22
18657;Schematic: Hyper-Radiant Flame Reflector;22
18658;Schematic: Ultra-Flash Shadow Reflector;22
18659;Splinter of Nordrassil;22
18660;World Enlarger;22
18661;Schematic: World Enlarger;22
18662;Heavy Leather Ball;22
18663;J'eevee's Jar;22
18664;A Treatise on Military Ranks;22
18665;The Eye of Shadow;22
18670;Xorothian Glyphs;22
18671;Baron Charr's Sceptre;22
18672;Elemental Ember;22
18673;Avalanchion's Stony Hide;22
18674;Hardened Stone Band;22
18675;Military Ranks of the Horde & Alliance;22
18676;Sash of the Windreaver;22
18677;Zephyr Cloak;22
18678;Tempestria's Frozen Necklace;22
18679;Frigid Ring;22
18680;Ancient Bone Bow;22
18681;Burial Shawl;22
18682;Ghoul Skin Leggings;22
18683;Hammer of the Vesper;22
18684;Dimly Opalescent Ring;22
18686;Bone Golem Shoulders;22
18687;Xorothian Stardust;22
18688;Imp in a Jar;22
18689;Phantasmal Cloak;22
18690;Wraithplate Leggings;22
18691;Dark Advisor's Pendant;22
18692;Death Knight Sabatons;22
18693;Shivery Handwraps;22
18694;Shadowy Mail Greaves;22
18695;Spellbound Tome;22
18696;Intricately Runed Shield;22
18697;Coldstone Slippers;22
18698;Tattered Leather Hood;22
18699;Icy Tomb Spaulders;22
18700;Malefic Bracers;22
18701;Innervating Band;22
18702;Belt of the Ordained;22
18703;Ancient Petrified Leaf;22
18704;Mature Blue Dragon Sinew;22
18705;Mature Black Dragon Sinew;22
18706;Arena Master;22
18707;Ancient Rune Etched Stave;22
18708;Petrified Bark;22
18709;Arena Wristguards;22
18710;Arena Bracers;22
18711;Arena Bands;22
18712;Arena Vambraces;22
18713;Rhok'delar, Longbow of the Ancient Keepers;22
18714;Ancient Sinew Wrapped Lamina;22
18715;Lok'delar, Stave of the Ancient Keepers;22
18716;Ash Covered Boots;22
18717;Hammer of the Grand Crusader;22
18718;Grand Crusader's Helm;22
18719;The Traitor's Heart;22
18720;Shroud of the Nathrezim;22
18721;Barrage Girdle;22
18722;Death Grips;22
18723;Animated Chain Necklace;22
18724;Enchanted Black Dragon Sinew;22
18725;Peacemaker;22
18726;Magistrate's Cuffs;22
18727;Crimson Felt Hat;22
18728;Anastari Heirloom;22
18729;Screeching Bow;22
18730;Shadowy Laced Handwraps;22
18731;Pattern: Heavy Leather Ball;22
18732;Officer's Tabard;22
18733;Officer's Tabard;22
18734;Pale Moon Cloak;22
18735;Maleki's Footwraps;22
18736;Plaguehound Leggings;22
18737;Bone Slicing Hatchet;22
18738;Carapace Spine Crossbow;22
18739;Chitinous Plate Legguards;22
18740;Thuzadin Sash;22
18741;Morlune's Bracer;22
18742;Stratholme Militia Shoulderguard;22
18743;Gracious Cape;22
18744;Plaguebat Fur Gloves;22
18745;Sacred Cloth Leggings;22
18746;Divination Scryer;22
18749;Charger's Lost Soul;22
18752;Exorcism Censer;22
18753;Arcanite Barding;22
18754;Fel Hardened Bracers;22
18755;Xorothian Firestick;22
18756;Dreadguard's Protector;22
18757;Diabolic Mantle;22
18758;Specter's Blade;22
18759;Malicious Axe;22
18760;Necromantic Band;22
18761;Oblivion's Touch;22
18762;Shard of the Green Flame;22
18766;Reins of the Swift Frostsaber;22
18767;Reins of the Swift Mistsaber;22
18768;Reins of the Swift Dawnsaber;22
18769;Enchanted Thorium Platemail;22
18770;Enchanted Thorium Platemail;22
18771;Enchanted Thorium Platemail;22
18772;Swift Green Mechanostrider;22
18773;Swift White Mechanostrider;22
18774;Swift Yellow Mechanostrider;22
18775;Manna-Enriched Horse Feed;22
18776;Swift Palomino;22
18777;Swift Brown Steed;22
18778;Swift White Steed;22
18779;Bottom Half of Advanced Armorsmithing: Volume I;22
18780;Top Half of Advanced Armorsmithing: Volume I;22
18781;Bottom Half of Advanced Armorsmithing: Volume II;22
18782;Top Half of Advanced Armorsmithing: Volume II;22
18783;Bottom Half of Advanced Armorsmithing: Volume III;22
18784;Top Half of Advanced Armorsmithing: Volume III;22
18785;Swift White Ram;22
18786;Swift Brown Ram;22
18787;Swift Gray Ram;22
18788;Swift Blue Raptor;22
18789;Swift Olive Raptor;22
18790;Swift Orange Raptor;22
18792;Blessed Arcanite Barding;22
18793;Great White Kodo;22
18794;Great Brown Kodo;22
18795;Great Gray Kodo;22
18796;Horn of the Swift Brown Wolf;22
18797;Horn of the Swift Timber Wolf;22
18798;Horn of the Swift Gray Wolf;22
18799;Charger's Redeemed Soul;22
18802;Shadowy Potion;22
18803;Finkle's Lava Dredger;22
18804;Lord Grayson's Satchel;22
18805;Core Hound Tooth;22
18806;Core Forged Greaves;22
18807;Helm of Latent Power;22
18808;Gloves of the Hypnotic Flame;22
18809;Sash of Whispered Secrets;22
18810;Wild Growth Spaulders;22
18811;Fireproof Cloak;22
18812;Wristguards of True Flight;22
18813;Ring of Binding;22
18814;Choker of the Fire Lord;22
18815;Essence of the Pure Flame;22
18816;Perdition's Blade;22
18817;Crown of Destruction;22
18818;Mor'zul's Instructions;22
18819;Rohan's Exorcism Censer;22
18820;Talisman of Ephemeral Power;22
18821;Quick Strike Ring;22
18822;Obsidian Edged Blade;22
18823;Aged Core Leather Gloves;22
18824;Magma Tempered Boots;22
18825;Grand Marshal's Aegis;22
18826;High Warlord's Shield Wall;22
18827;Grand Marshal's Handaxe;22
18828;High Warlord's Cleaver;22
18829;Deep Earth Spaulders;22
18830;Grand Marshal's Sunderer;22
18831;High Warlord's Battle Axe;22
18832;Brutality Blade;22
18833;Grand Marshal's Bullseye;22
18834;Insignia of the Horde;22
18835;High Warlord's Recurve;22
18836;Grand Marshal's Repeater;22
18837;High Warlord's Crossbow;22
18838;Grand Marshal's Dirk;22
18839;Combat Healing Potion;22
18840;High Warlord's Razor;22
18841;Combat Mana Potion;22
18842;Staff of Dominance;22
18843;Grand Marshal's Right Hand Blade;22
18844;High Warlord's Right Claw;22
18845;Insignia of the Horde;22
18846;Insignia of the Horde;22
18847;Grand Marshal's Left Hand Blade;22
18848;High Warlord's Left Claw;22
18849;Insignia of the Horde;22
18850;Insignia of the Horde;22
18851;Insignia of the Horde;22
18852;Insignia of the Horde;22
18853;Insignia of the Horde;22
18854;Insignia of the Alliance;22
18855;Grand Marshal's Hand Cannon;22
18856;Insignia of the Alliance;22
18857;Insignia of the Alliance;22
18858;Insignia of the Alliance;22
18859;Insignia of the Alliance;22
18860;High Warlord's Street Sweeper;22
18861;Flamewaker Legplates;22
18862;Insignia of the Alliance;22
18863;Insignia of the Alliance;22
18864;Insignia of the Alliance;22
18865;Grand Marshal's Punisher;22
18866;High Warlord's Bludgeon;22
18867;Grand Marshal's Battle Hammer;22
18868;High Warlord's Pulverizer;22
18869;Grand Marshal's Glaive;22
18870;Helm of the Lifegiver;22
18871;High Warlord's Pig Sticker;22
18872;Manastorm Leggings;22
18873;Grand Marshal's Stave;22
18874;High Warlord's War Staff;22
18875;Salamander Scale Pants;22
18876;Grand Marshal's Claymore;22
18877;High Warlord's Greatsword;22
18878;Sorcerous Dagger;22
18879;Heavy Dark Iron Ring;22
18880;Darkreaver's Head;22
18902;Reins of the Swift Stormsaber;22
18952;Simone's Head;22
18953;Klinfran's Head;22
18954;Solenor's Head;22
18955;Artorius's Head;22
19024;Arena Grand Master;22
22843;Blood Guard's Chain Greaves;22
22852;Blood Guard's Dragonhide Treads;22
22855;Blood Guard's Dreadweave Walkers;22
22856;Blood Guard's Leather Walkers;22
22857;Blood Guard's Mail Greaves;22
22858;Blood Guard's Plate Greaves;22
22859;Blood Guard's Satin Walkers;22
22860;Blood Guard's Silk Walkers;22
22862;Blood Guard's Chain Vices;22
22864;Blood Guard's Leather Grips;22
22865;Blood Guard's Dreadweave Handwraps;22
22867;Blood Guard's Mail Vices;22
22868;Blood Guard's Plate Gauntlets;22
22869;Blood Guard's Satin Handwraps;22
22870;Blood Guard's Silk Handwraps;22
22872;Legionnaire's Plate Hauberk;22
22873;Legionnaire's Plate Leggings;22
22874;Legionnaire's Chain Hauberk;22
22875;Legionnaire's Chain Legguards;22
22876;Legionnaire's Mail Hauberk;22
22877;Legionnaire's Dragonhide Chestpiece;22
22878;Legionnaire's Dragonhide Leggings;22
22879;Legionnaire's Leather Chestpiece;22
22880;Legionnaire's Leather Legguards;22
22881;Legionnaire's Dreadweave Legguards;22
22882;Legionnaire's Satin Legguards;22
22883;Legionnaire's Silk Legguards;22
22884;Legionnaire's Dreadweave Tunic;22
22885;Legionnaire's Satin Tunic;22
22886;Legionnaire's Silk Tunic;22
22887;Legionnaire's Mail Legguards;22
23243;Champion's Plate Shoulders;22
23244;Champion's Plate Helm;22
23251;Champion's Chain Helm;22
23252;Champion's Chain Shoulders;22
23253;Champion's Dragonhide Headguard;22
23254;Champion's Dragonhide Shoulders;22
23255;Champion's Dreadweave Cowl;22
23256;Champion's Dreadweave Spaulders;22
23257;Champion's Leather Helm;22
23258;Champion's Leather Shoulders;22
23259;Champion's Mail Headguard;22
23260;Champion's Mail Pauldrons;22
23261;Champion's Satin Hood;22
23262;Champion's Satin Mantle;22
23263;Champion's Silk Cowl;22
23264;Champion's Silk Mantle;22
23272;Knight-Captain's Lamellar Breastplate;22
23273;Knight-Captain's Lamellar Leggings;22
23274;Knight-Lieutenant's Lamellar Gauntlets;22
23275;Knight-Lieutenant's Lamellar Sabatons;22
23276;Lieutenant Commander's Lamellar Headguard;22
23277;Lieutenant Commander's Lamellar Shoulders;22
23278;Knight-Lieutenant's Chain Greaves;22
23279;Knight-Lieutenant's Chain Vices;22
23281;Knight-Lieutenant's Dragonhide Treads;22
23282;Knight-Lieutenant's Dreadweave Handwraps;22
23283;Knight-Lieutenant's Dreadweave Walkers;22
23284;Knight-Lieutenant's Leather Grips;22
23285;Knight-Lieutenant's Leather Walkers;22
23286;Knight-Lieutenant's Plate Gauntlets;22
23287;Knight-Lieutenant's Plate Greaves;22
23288;Knight-Lieutenant's Satin Handwraps;22
23289;Knight-Lieutenant's Satin Walkers;22
23290;Knight-Lieutenant's Silk Handwraps;22
