CreatureList;name;patch
8605;Carrion Devourer;14
8606;Living Decay;14
8607;Rotting Sludge;14
8668;Felhound Tracker;14
8680;Massive Infernal;14
8718;Manahound;14
8737;Linken;14
8976;Hematos;14
9045;Scarshield Acolyte;14
9096;Rage Talon Dragonspawn;14
9097;Scarshield Legionnaire;14
9098;Scarshield Spellbinder;14
9196;Highlord Omokk;14
9197;Spirestone Battle Mage;14
9198;Spirestone Mystic;14
9199;Spirestone Enforcer;14
9200;Spirestone Reaver;14
9201;Spirestone Ogre Magus;14
9216;Spirestone Warlord;14
9217;Spirestone Lord Magus;14
9218;Spirestone Battle Lord;14
9219;Spirestone Butcher;14
9236;Shadow Hunter Vosh'gajin;14
9237;War Master Voone;14
9239;Smolderthorn Mystic;14
9240;Smolderthorn Shadow Priest;14
9241;Smolderthorn Headhunter;14
9257;Scarshield Warlock;14
9258;Scarshield Raider;14
9259;Firebrand Grunt;14
9260;Firebrand Legionnaire;14
9261;Firebrand Darkweaver;14
9262;Firebrand Invoker;14
9263;Firebrand Dreadweaver;14
9264;Firebrand Pyromancer;14
9265;Smolderthorn Shadow Hunter;14
9266;Smolderthorn Witch Doctor;14
9267;Smolderthorn Axe Thrower;14
9268;Smolderthorn Berserker;14
9269;Smolderthorn Seer;14
9298;Donova Snowden;14
9299;Gaeriyan;14
9376;Blazerunner;14
9416;Scarshield Worg;14
9417;Sleeping Dragon;14
9447;Scarlet Warder;14
9448;Scarlet Praetorian;14
9449;Scarlet Cleric;14
9450;Scarlet Curate;14
9451;Scarlet Archmage;14
9452;Scarlet Enchanter;14
9563;Ragged John;14
9568;Overlord Wyrmthalak;14
9583;Bloodaxe Veteran;14
9596;Bannok Grimaxe;14
9605;Blackrock Raider;14
9659;Unkillable Test Dummy;14
9689;Windwall Totem III;14
9692;Bloodaxe Raider;14
9693;Bloodaxe Evoker;14
9696;Bloodaxe Worg;14
9701;Spire Scorpid;14
9707;Scarshield Portal;14
9708;Burning Imp;14
9716;Bloodaxe Warmonger;14
9717;Bloodaxe Summoner;14
9718;Ghok Bashguud;14
9736;Quartermaster Zigris;14
9837;Lithilia;14
9857;Auctioneer Grizzlin;14
9936;Corrupted Kitten;14
9937;Common Kitten;14
10042;Corrupted Saber;14
10044;[PH] Alex's Raid Testing Peon;14
10177;Spire Scarab;14
10179;Riding MechaStrider (Black);14
10196;General Colbatann;14
10197;Mezzir the Howler;14
10198;Kashoch the Reaver;14
10199;Grizzle Snowpaw;14
10200;Rak'shiri;14
10201;Lady Hederine;14
10202;Azurous;14
10203;Berylgos;14
10220;Halycon;14
10221;Bloodaxe Worg Pup;14
10259;Worg Pup;14
10261;Burning Felhound;14
10263;Burning Felguard;14
10265;UNUSED [PH] Flamewreath Guard;14
10268;Gizrul the Slavener;14
10300;Ranshalla;14
10301;Jaron Stoneshaper;14
10302;Krakle;14
10303;Storm Shadowhoof;14
10304;Aurora Skycaller;14
10305;Umi Rumplesnicker;14
10307;Witch Doctor Mau'ari;14
10322;Riding Tiger (White);14
10374;Spire Spider;14
10375;Spire Spiderling;14
10381;Ravaged Cadaver;14
10382;Mangled Cadaver;14
10383;Broken Cadaver;14
10384;Spectral Citizen;14
10385;Ghostly Citizen;14
10387;Vengeful Phantom;14
10388;Spiteful Phantom;14
10389;Wrath Phantom;14
10390;Skeletal Guardian;14
10391;Skeletal Berserker;14
10393;Skul;14
10394;Black Guard Sentry;14
10395;Black Guard Warrior;14
10397;Black Guard Executioner;14
10398;Thuzadin Shadowcaster;14
10399;Thuzadin Acolyte;14
10400;Thuzadin Necromancer;14
10401;[UNUSED] Thuzadin Shadow Lord;14
10402;[UNUSED] Cannibal Wight;14
10403;[UNUSED] Devouring Wight;14
10404;[UNUSED] Fetid Wight;14
10405;Plague Ghoul;14
10406;Ghoul Ravener;14
10407;Fleshflayer Ghoul;14
10408;Rockwing Gargoyle;14
10409;Rockwing Screecher;14
10411;Eye of Naxxramas;14
10412;Crypt Crawler;14
10413;Crypt Beast;14
10414;Patchwork Horror;14
10415;Ash'ari Crystal;14
10416;Bile Spewer;14
10417;Venom Belcher;14
10418;Crimson Guardsman;14
10419;Crimson Conjuror;14
10420;Crimson Initiate;14
10421;Crimson Defender;14
10422;Crimson Sorcerer;14
10423;Crimson Priest;14
10424;Crimson Gallant;14
10425;Crimson Battle Mage;14
10426;Crimson Inquisitor;14
10431;Gregor Greystone;14
10435;Magistrate Barthilas;14
10436;Baroness Anastari;14
10437;Nerub'enkan;14
10438;Maleki the Pallid;14
10439;Ramstein the Gorger;14
10440;Baron Rivendare;14
10441;Plagued Rat;14
10442;Chromatic Whelp;14
10461;Plagued Insect;14
10463;Shrieking Banshee;14
10464;Wailing Banshee;14
10479;Skulking Corpse;14
10497;Ragged Ghoul;14
10516;The Unforgiven;14
10536;Plagued Maggot;14
10540;Vol'jin;14
10541;Krakle's Thermometer;14
10558;Hearthsinger Forresten;14
10580;Fetid Zombie;14
10584;Urok Doomhowl;14
10596;Mother Smolderweb;14
10598;Smolderweb Hatchling;14
10601;Urok Enforcer;14
10602;Urok Ogre Magus;14
10605;Scarlet Medic;14
10607;[UNUSED] Siralnaya;14
10608;Scarlet Priest;14
10618;Rivern Frostwind;14
10619;Glacier;14
10637;Malyfous Darkhammer;14
10657;Corrupted Cat;14
10658;Winna's Kitten;14
10659;Cobalt Whelp;14
10660;Cobalt Broodling;14
10661;Spell Eater;14
10662;Spellmaw;14
10663;Manaclaw;14
10664;Scryer;14
10667;Chromie;14
10684;Remorseful Highborne;14
10697;Bile Slime;14
10698;Summoned Zombie;14
10699;Carrion Scarab;14
10717;Temporal Parasite;14
10736;Unkillable Test Dummy 60 Mage;14
10737;Shy-Rotam;14
10738;High Chief Winterfall;14
10739;Mulgris Deepriver;14
10741;Sian-Rotam;14
10799;Warosh;14
10800;Warosh the Redeemed;14
10801;Jabbering Ghoul;14
10806;Ursius;14
10807;Brumeran;14
10808;Timmy the Cruel;14
10809;Stonespine;14
10810;[UNUSED] Deathcaller Majestis;14
10811;Archivist Galford;14
10812;Grand Crusader Dathrohan;14
10813;Balnazzar;14
10816;Wandering Skeleton;14
10817;Duggan Wildhammer;14
10818;Death Knight Soulbearer;14
10819;Baron Bloodbane;14
10820;Duke Ragereaver;14
10821;Hed'mush the Rotting;14
10822;Warlord Thresh'jin;14
10823;Zul'Brin Warpbranch;14
10824;Ranger Lord Hawkspear;14
10825;Gish the Unmoving;14
10826;Lord Darkscythe;14
10827;Deathspeaker Selendre;14
10828;High General Abbendis;14
10836;Farmer Dalson;14
10838;Commander Ashlam Valorfist;14
10839;Argent Officer Garush;14
10840;Argent Officer Pureheart;14
10856;Argent Quartermaster Hasana;14
10857;Argent Quartermaster Lightspark;14
10876;Undead Scarab;14
10898;Blackhand Armorsmith;14
10916;Winterfall Runner;14
10917;Aurius;14
10925;Rotting Worm;14
10926;Pamela Redpath;14
10927;Marlene Redpath;14
10936;Joseph Redpath;14
10937;Captain Redpath;14
10938;Redpath the Corrupted;14
10939;Marduk the Black;14
10940;Ghost of the Past;14
10942;Nessy;14
10943;Decrepit Guardian;14
10944;Davil Lightfire;14
10945;Davil Crokford;14
10946;Horgus the Ravager;14
10947;Darrowshire Betrayer;14
10948;Darrowshire Defender;14
10949;Silver Hand Disciple;14
10950;Redpath Militia;14
10951;Marauding Corpse;14
10952;Marauding Skeleton;14
10953;Servant of Horgus;14
10954;Bloodletter;14
10955;Summoned Water Elemental;14
10956;Naga Siren;14
10977;Quixxil;14
10978;Legacki;14
10979;Scarlet Hound;14
10980;Umi's Mechanical Yeti;14
10985;Ice Giant;14
10997;Cannon Master Willey;14
11021;Riding Tiger (Winterspring);14
11027;Illusory Wraith;14
11030;Mindless Undead;14
11032;Malor the Zealous;14
11033;Smokey LaRue;14
11034;Lord Maxwell Tyrosus;14
11035;Betina Bigglezink;14
11036;Leonid Barthalomew the Revered;14
11038;Caretaker Alen;14
11039;Duke Nicholas Zverenhoff;14
11043;Crimson Monk;14
11054;Crimson Rifleman;14
11058;Fras Siabi;14
11063;Carlin Redpath;14
11064;Darrowshire Spirit;14
11075;Cauldron Lord Bilemaw;14
11076;Cauldron Lord Razarch;14
11077;Cauldron Lord Malvinious;14
11078;Cauldron Lord Soulwrath;14
11079;Wynd Nightchaser;14
11080;[PH[ Combat Tester;14
11082;Stratholme Courier;14
11099;Argent Guard;14
11101;Mana Tide Totem III;14
11102;Argent Rider;14
11118;Innkeeper Vizzie;14
11119;Azzleby;14
11120;Crimson Hammersmith;14
11121;Black Guard Swordsmith;14
11122;Restless Soul;14
11136;Freed Soul;14
11138;Maethrya;14
11139;Yugrek;14
11140;Egan;14
11142;Undead Postman;14
11143;Postmaster Malown;14
11150;Riding MechaStrider (Icy Blue);14
11152;The Scourge Cauldron;14
11182;Nixxrak;14
11183;Blixxrak;14
11184;Wixxrak;14
11185;Xizzer Fizzbolt;14
11186;Lunnix Sprocketslip;14
11187;Himmik;14
11188;Evie Whirlbrew;14
11189;Qia;14
11190;Everlook Bruiser;14
11191;Lilith the Lithe;14
11192;Kilram;14
11193;Seril Scourgebane;14
11195;Skeletal Black Warhorse;14
11197;Mindless Skeleton;14
11199;Crimson Cannon;14
11288;Spectral Betrayer;14
11289;Spectral Defender;14
11290;Mossflayer Zombie;14
11291;Unliving Mossflayer;14
11292;Mossflayer Berserker;14
11296;Darrowshire Poltergeist;14
11337;[UNUSED] Hakkar Axe Thrower;14
11341;[UNUSED] Hakkar Berserker;14
11342;[UNUSED] Hakkar Warrior;14
11343;[UNUSED] Hakkar Warlord;14
11344;[UNUSED] Hakkar Blood Drinker;14
11345;[UNUSED] Hakkar Headhunter;14
11349;[UNUSED] Gurubashi Hideskinner;14
11354;[UNUSED] Gurubashi Warlord;14
11358;[UNUSED] Daughter of Hakkar;14
11364;[UNUSED] Zulian Tigress;14
11366;[UNUSED] Zulian Matriarch;14
11367;[UNUSED] Zulian Patriarch;14
11369;[UNUSED] Hidden Bloodseeker;14
11377;[UNUSED] Hak'tharr the Mindhunter;14
11379;[UNUSED] Nik'reesh;14
11381;Jin;14
11384;[UNUSED] Elder T'kashra;14
11385;[UNUSED] Mogwhi the Ruthless;14
11386;[UNUSED] Janook the Bladefury;14
11396;Joelle McCarthy;14
11411;Priestess Kara'van;14
11415;Amber Provost;14
11463;[UNUSED] Warpwood Scrabbler;14
11468;[UNUSED] Eldreth Lichling;14
11478;[UNUSED] Mana Beast;14
11479;Arcane Horror;14
11481;[UNUSED] Arcane Terror;14
11493;[UNUSED] Sentius;14
11495;[UNUSED] Avidus;14
11499;[UNUSED] Commander Gormaul;14
11500;[UNUSED] Majordomo Bagrosh;14
11536;Quartermaster Miranda Breechlock;14
11546;Jack Sterling;14
11556;Salfa;14
11581;Scarlet Assassin;14
11609;Alexia Ironknife;14
11614;Bloodshot;14
11620;Spectral Marauder;14
11621;Spectral Corpse;14
11623;Scourge Summoning Crystal;14
11629;Jessica Redpath;14
11660;[UNUSED] Molten Colossus;14
11670;[UNUSED] Flame Shrieker;14
11676;Fjordune the Greater;14
11696;Chal Fairwind;14
11704;Kriss Goldenlight;14
11706;Adon;14
11710;Mirador;14
11716;Celes Earthborne;14
11718;Sar Browneye;14
11740;Dredge Striker;14
11741;Dredge Crusher;14
11745;Cyclone Warrior;14
11747;Desert Rager;14
11751;Rilan Howard;14
11753;Gogo;14
11754;Meggi Peppinrocker;14
11755;Harlo Wigglesworth;14
11757;Umaron Stragarelm;14
11795;Mylentha Riverbend;14
11796;Bessany Plainswind;14
11797;Moren Riverbend;14
11808;Grum Redbeard;14
11817;Krah'ranik;14
11873;Spectral Attendant;14
11880;Twilight Avenger;14
11881;Twilight Geolord;14
11882;Twilight Stonecaller;14
11883;Twilight Master;14
11897;Duskwing;14
11958;Gracchus Spiritlight;14
11959;[UNUSED] Obsidian Watcher;14
11978;[NOT USED] Neltharion;14
11980;[NOT USED] Zuluhed the Whacked;14
12054;Dawnchaser;14
12116;Priestess of Elune;14
12126;Lord Tirion Fordring;14
12140;Guardian of Elune;14
12142;Flamewaker Guardian;14
12150;Riding Kodo (Purple);14
12202;Human Skull;14
12244;Mark of Detonation (NW);14
12249;Mark of Detonation (SW);14
12251;Mark of Detonation (CLS);14
12252;Mark of Detonation (CRS);14
12253;Mark of Detonation (CSH);14
12254;Mark of Detonation (NESH);14
12255;Mark of Detonation (NE);14
12256;Mark of Detonation (SE);14
12257;Mechanical Yeti;14
12261;Infected Mossflayer;14
12262;Ziggurat Protector;14
12263;Slaughterhouse Protector;14
12317;Unkillable Test Dummy 60 Low AC;14
12322;Quel'Lithien Protector;14
12337;Crimson Courier;14
12377;Wailing Spectre;14
12378;Damned Soul;14
12379;Unliving Caretaker;14
12380;Unliving Resident;14
12387;Large Vile Slime;14
12417;[NOT USED] Death Talon Whelp;14
12419;Lifelike Toad;14
12421;[NOT USED] Blackwing Assassin;14
12426;Masterwork Target Dummy;14
12462;[NOT USED] Blackwing Warlord;14
12466;[NOT USED] Death Talon Scalebane;14
12469;[NOT USED] Death Talon Earthshaker;14
12470;[NOT USED] Death Talon Firetongue;14
12474;Emeraldon Boughguard;14
12475;Emeraldon Tree Warder;14
12476;Emeraldon Oracle;14
12477;Verdantine Boughguard;14
12478;Verdantine Oracle;14
12479;Verdantine Tree Warder;14
12496;Dreamtracker;14
12497;Dreamroarer;14
12498;Dreamstalker;14
12536;Illusion: Black Dragonkin;14
12596;Bibilfaz Featherwhistle;14
12617;Khaelyn Steelwing;14
12636;Georgia;14
12656;Thamarian;14
12657;Don Pompa;14
12658;Adam Lind;14
12716;Decedra Willham;14
12804;[PH] TEST Fire God;14
12806;Magmakin;14
12857;Elogit;14
12898;Phantim Illusion;14
12916;Unkillable Test Dummy 60 Low Magic Resistances;14
12917;Unkillable Test Dummy 60 High Magic Resistances;14
12941;Jase Farlane;14
12942;Leonard Porter;14
12997;Monty;14
13016;Deeprun Rat;14
13017;Enthralled Deeprun Rat;14
13018;Nipsy;14
13056;test spirit healer (DND);14
13083;Echo of Archimonde;14
13118;Crimson Bodyguard;14
13281;Furis;14
13339;Warrior 60;14
13496;Risen Ancient;14
13856;Alliance Res Fixer;14
13857;Horde Res Fixer;14
13917;Izzy Coppergrab;14
13977;Gash'nak the Cannibal;14
14016;Ushalac the Gloomdweller;14
14017;Withered Troll;14
14018;Rezrelek;14
14019;Tatterhide;14
14021;Winterax Sentry;14
14041;Haggle;14
14042;Rytama;14
14121;Deeprun Diver;14
14143;Ar'lia;14
14144;Taroen;14
14145;Ja'ker;14
14146;Urrul;14
14147;Lorael;14
14148;Fre'an;14
14161;Karana;14
14162;RaidMage;14
14304;Kor'kron Elite;14
14352;Duke Landressar;14
14372;Winterfall Ambusher;14
14452;Enslaved Doomguard Commander;14
14495;Invisible Trigger One;14
14567;Derotain Mudsipper;14
14643;[PH] Alliance Herald;14
14644;[PH] Horde Herald;14
14646;Stratholme Trigger;14
14664;Corrupted Healing Stream Totem V;14
14666;Corrupted Windfury Totem III;14
14683;Baron Titus Rivendare;14
14685;Morbus;14
14687;Soulless;14
14688;Master Sandoval;14
14691;Basalt;14
14692;Wollstonecraft;14
14694;Necrosis;14
14696;Stitched Behemoth;14
14698;Silent Stalker;14
14700;Unclean Spirit;14
14702;Wailing Widow;14
14703;Death Siren;14
14705;Nerubian Webspinner;14
14707;Bone Warder;14
14708;Decaying Warrior;14
14710;Dread Sorcerer;14
14711;Plagued Eater UNUSED;14
14712;Midden Ghoul;14
14713;Putrid Flyer;14
14714;Winged Horror;14
14719;[PH] Alliance Tower Lieutenant;14
14732;PvP CTF Credit Marker;14
14735;ggoodman's flag tester;14
14746;[PH] Horde Tower Lieutenant;14
14830;Unkillable Test Dummy 60 Warrior;14
14831;Unkillable Test Dummy 63 Warrior;14
14870;Stoneclaw Totem TEST;14
14885;[PH] Jon LeCraft;14
15123;[PH] Kris Zierhut;14
15133;Killable Test Dummy 60 Warrior;14
15140;Pat's Splash Guy;14
15142;Outlands Test Dummy Warrior 60;14
15143;Outlands Test Dummy Warrior 63;14
15155;Outlands Test Dummy Warrior 59;14
15156;Outlands Test Dummy Warrior 61;14
15157;Outlands Test Dummy Warrior 62;14
15162;Scarlet Inquisitor;14
15166;[PH] Luis Barriga;14
15198;Blackwing;14
15210;Vulculon UNUSED;14
15223;[PH] [UNUSED] Lord Inquisitor Opalezzix;14
15463;Grace of Air Totem III;14
15464;Strength of Earth Totem V;14
15472;[UNUSED] Deep Ooze;14
15608;Medivh;14
15618;Orgrimmar Legion Hexxer;14
15619;silithus test mob;14
15627;Jarod Shadowsong;14
15634;Priestess of the Moon;14
15925;Toxic Slime;14
15933;Poison Cloud;14
15991;Lady Dena Kennedy;14
16014;Mux Manascrambler;14
16015;Vi'el;14
16026;Flesh Giant B [PH];14
16035;Bog Beast B [PH];14
16038;Deathhound;14
16039;Pack Trainer [PH];14
16040;Pack Handler [PH];14
16041;Shadowhound;14
16077;[PH] Alex's Test DPS Mob;14
16078;Unkillable Fixed Damage Test Dummy;14
16089;Omar the Test Kobold;14
16128;Rhonin;14
16182;Crystal Zapper;14
16184;Nerubian Overseer;14
16188;[UNUSED] Buttress Channeler;14
16233;Plaguewing Slug;14
16234;Flesh Ripper;14
16235;Plague Flesh Tentacle;14
16385;Lightning Totem;14
16509;Argent Warhorse;14
16510;Argent Charger;14
16609;Giant Claw Tentacle Test;14
16891;Yuree;14
17075;Sandworm;14
17239;[PH] Plaguelands Herald;14
17313;Unkillable Test Dummy Spammer;14
17660;Skeletal Gryphon;14
17685;Unkillable Test Dummy 60 No Armor;14
17719;Ironforge Gryphon Rider;14
17720;Orgrimmar Wyvern Rider;14
54;Corina Steele;13
92;Rock Elemental;13
225;Gavin Gnarltree;13
275;Whit Wantmal;13
329;Earth Elemental;13
543;Nalesette Wildbringer;13
691;Lesser Water Elemental;13
950;Swamp Talker;13
952;Brother Neals;13
1045;Red Dragonspawn;13
1068;Gorn;13
1243;Hegnar Rumbleshot;13
1296;Felder Stover;13
1451;Camerick Jongleur;13
1694;Loslor Rudge;13
1751;Mithras Ironhill;13
1752;Caledra Dawnbreeze;13
1810;Rotting Condor;13
1819;Foulmaw Hydra;13
1964;Treant;13
2041;Ancient Protector;13
2046;Andrew Krighton;13
2051;Twain The Tester FOO;13
2154;Jesse The Tester;13
2198;Crier Goodman;13
2258;Stone Fury;13
2299;Borgus Stoutarm;13
2592;Rumbling Exile;13
2735;Lesser Rock Elemental;13
2736;Greater Rock Elemental;13
2752;Rumbler;13
2755;Myzrael;13
2757;Blacklash;13
2759;Hematus;13
2787;Zaruk;13
2791;Enraged Rock Elemental;13
2803;Malygen;13
2806;Bale;13
2833;DEBUG - Gossip Gryphon Master;13
2887;Prismatic Exile;13
2888;Garek;13
2919;Fam'retor Guardian;13
2920;Lucien Tosselwrench;13
2921;Lotwil Veriatus;13
2986;Dorn Plainstalker;13
3000;Gibbert;13
3149;Nez'raz;13
3150;Hin Denburg;13
3298;Gabrielle Chase;13
3483;Jahan Hawkwing;13
3489;Zargh;13
3569;Bogling;13
3691;Raene Wolfrunner;13
3692;Volcor;13
3693;Terenthis;13
3694;Sentinel Selarin;13
3695;Grimclaw;13
3708;Gruna;13
3834;Crazed Ancient;13
3885;Sentinel Velene Starstrike;13
3888;Korra;13
3891;Teronis' Corpse;13
3915;Dagri;13
3916;Shael'dryn;13
3917;Befouled Water Elemental;13
3919;Withered Ancient;13
3950;Minor Water Guardian;13
3986;Sarilus Foulborne;13
4028;Charred Ancient;13
4029;Blackened Ancient;13
4030;Vengeful Ancient;13
4033;Charred Stone Spirit;13
4034;Enraged Stone Spirit;13
4035;Furious Stone Spirit;13
4079;Sentinel Thenysil;13
4080;Kaela Shadowspear;13
4081;Lomac Gearstrip;13
4120;Thundering Boulderkin;13
4121;Wandering Boulderkin;13
4155;Idriana;13
4319;Thyssiana;13
4476;Screaming Haunt;13
4488;Parqual Fintallas;13
4489;Braug Dimspirit;13
4490;Grenka Bloodscreech;13
4499;Rok'Alim the Pounder;13
4979;Theramore Guard;13
5348;Dreamwatcher Forktongue;13
5461;Sea Elemental;13
5462;Sea Spray;13
5465;Land Rager;13
5501;Kaerbrus;13
5850;Blazing Elemental;13
5852;Inferno Elemental;13
5855;Magma Elemental;13
5902;Minor Manifestation of Air;13
5977;Dreadmaul Mauler;13
5978;Dreadmaul Warlock;13
5986;Rabid Snickerfang;13
6007;Shadowsworn Enforcer;13
6008;Shadowsworn Warlock;13
6009;Shadowsworn Dreadweaver;13
6010;Felhound;13
6011;Felguard Sentry;13
6016;Elemental Protection Totem;13
6134;Lord Arkkoroc;13
6135;Arkkoran Clacker;13
6136;Arkkoran Muckdweller;13
6137;Arkkoran Pincer;13
6138;Arkkoran Oracle;13
6140;Hetaera;13
6176;Bath'rah the Windwatcher;13
6220;Irradiated Horror;13
6239;Cyclonian;13
6349;Great Wavethrasher;13
6350;Makrinni Razorclaw;13
6351;Storm Bay Oracle;13
6352;Coralshell Lurker;13
6379;Thunderhead Patriarch;13
6380;Thunderhead Consort;13
6498;Devilsaur;13
6499;Ironhide Devilsaur;13
6500;Tyrant Devilsaur;13
6501;Stegodon;13
6502;Plated Stegodon;13
6503;Spiked Stegodon;13
6504;Thunderstomp Stegodon;13
6505;Ravasaur;13
6506;Ravasaur Runner;13
6507;Ravasaur Hunter;13
6508;Venomhide Ravasaur;13
6509;Bloodpetal Lasher;13
6510;Bloodpetal Flayer;13
6511;Bloodpetal Thresher;13
6512;Bloodpetal Trapper;13
6513;Un'Goro Stomper;13
6514;Un'Goro Gorilla;13
6516;Un'Goro Thunderer;13
6517;Tar Beast;13
6518;Tar Lurker;13
6519;Tar Lord;13
6520;Scorching Elemental;13
6521;Living Blaze;13
6527;Tar Creeper;13
6551;Gorishi Wasp;13
6552;Gorishi Worker;13
6553;Gorishi Reaver;13
6554;Gorishi Stinger;13
6555;Gorishi Tunneler;13
6556;Muculent Ooze;13
6557;Primal Ooze;13
6559;Glutinous Ooze;13
6560;Stone Guardian;13
6581;Ravasaur Matriarch;13
6585;Uhk'loc;13
6774;Falkhaan Isenstrider;13
6780;Porthannius;13
6782;Hands Springsprocket;13
6786;Ukor;13
6806;Tannok Frosthammer;13
6887;Yalda;13
6932;Swamp Spirit;13
7025;Blackrock Soldier;13
7026;Blackrock Sorcerer;13
